Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,AUDCAD_l_Rule
2026.02.06 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.723,Normal,1.227,DN,30.9,0.167,+5.50,48.2,EDGE,2,Trending,London-NewYork,13,Stop
2026.02.06 15:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.723,Normal,1.215,UP,29.6,0.132,+5.50,53.2,EDGE,2,Trending,London-NewYork,12,Stop
2026.02.06 16:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.723,Normal,1.031,UP,29.6,0.132,+6.25,54.0,EDGE,2,Trending,London-NewYork,10,Stop
2026.02.06 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.723,Normal,1.119,FL,29.6,0.132,+6.25,50.1,EDGE,2,Trending,New York,10,Stop
2026.02.06 18:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.723,Normal,1.454,UP,29.6,0.132,+6.25,68.8,OK,2,Trending,New York,13,Stop
2026.02.06 19:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.723,Normal,1.469,UP,30.4,0.006,+6.25,77.1,OK,2,Trending,New York,13,Stop
2026.02.06 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Trend,1.723,Normal,1.120,FL,30.4,0.006,+6.25,73.0,OK,2,Trending,New York,14,Stop
2026.02.06 21:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.723,Normal,1.653,UP,30.4,0.006,+6.25,73.9,OK,2,Trending,New York,15,Stop
2026.02.06 22:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Trend,1.723,Normal,1.275,FL,30.4,0.006,+6.25,69.6,OK,2,Trending,Off-Hours,17,Stop
2026.02.06 23:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,1.320,FL,32.5,0.051,+6.25,62.2,EDGE,2,Trending,Off-Hours,118,Stop
2026.02.09 00:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,0.864,DN,32.5,0.051,+6.25,65.0,EDGE,2,Trending,Tokyo,117,Stop
2026.02.09 01:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.946,Normal,1.656,UP,32.5,0.051,+6.25,88.6,OK,3,Trending,Tokyo,69,Stop
2026.02.09 02:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,1.181,DN,32.5,0.051,+6.25,64.4,EDGE,2,Trending,Tokyo,17,Stop
2026.02.09 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,0.915,DN,35.5,0.227,+6.25,56.6,EDGE,2,Trending,Tokyo,11,Stop
2026.02.09 04:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,1.310,UP,35.5,0.227,+6.25,68.9,EDGE,2,Trending,Tokyo,10,Stop
2026.02.09 05:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,1.293,DN,35.5,0.227,+6.25,58.9,EDGE,2,Trending,Tokyo,14,Stop
2026.02.09 06:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,0.740,FL,35.5,0.227,+6.25,55.2,EDGE,2,Trending,Tokyo,10,Stop
2026.02.09 07:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,1.206,UP,38.0,0.201,+6.25,59.9,EDGE,2,Trending,Tokyo,10,Stop
2026.02.09 08:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.946,Normal,1.175,UP,38.0,0.201,+4.25,64.3,OK,3,Trending,Tokyo-London,17,Stop
2026.02.09 09:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.946,Normal,1.303,DN,38.0,0.201,+4.25,49.6,EDGE,2,Trending,London,12,Stop
2026.02.09 10:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Trend,1.946,Normal,1.290,FL,38.0,0.201,+4.25,56.6,OK,2,Trending,London,13,Stop
2026.02.09 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.946,Normal,0.967,DN,40.4,0.178,-2.25,49.0,EDGE,2,Trending,London,13,Run
2026.02.09 12:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.946,Normal,1.387,DN,40.4,0.178,-2.25,29.4,EDGE,2,Trending,London,11,Run
2026.02.09 13:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.946,Normal,1.003,UP,40.4,0.178,-2.25,44.4,EDGE,2,Trending,London-NewYork,12,Run
2026.02.09 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.946,Normal,0.821,FL,40.4,0.178,-2.25,43.0,EDGE,2,Trending,London-NewYork,14,Run
2026.02.09 15:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Trend,1.946,Normal,1.380,UP,39.7,0.343,-2.25,48.6,EDGE,2,Trending,London-NewYork,11,Run
2026.02.09 16:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Trend,1.946,Normal,1.643,UP,39.7,0.343,-5.25,68.5,OK,3,Trending,London-NewYork,12,Run
2026.02.09 17:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Trend,1.946,Normal,0.944,UP,39.7,0.343,-5.25,70.1,OK,3,Trending,New York,13,Run
2026.02.09 18:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Trend,1.946,Normal,0.796,FL,39.7,0.343,-5.25,62.2,OK,3,Trending,New York,10,Run
2026.02.09 19:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Trend,1.946,Warning,1.193,FL,40.8,0.397,-5.25,60.8,OK,3,Trending,New York,11,Run
2026.02.09 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.946,Spike,1.634,FL,40.8,0.397,-0.75,63.0,OK,3,Trending,New York,16,Run
2026.02.09 21:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.946,Normal,1.115,FL,40.8,0.397,-0.75,61.1,OK,3,Trending,New York,10,Run
2026.02.09 22:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.946,Normal,1.608,DN,40.8,0.397,-0.75,52.1,OK,3,Trending,Off-Hours,15,Run
2026.02.09 23:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.921,Normal,0.528,FL,41.7,0.518,-0.75,47.5,OK,3,Trending,Off-Hours,16,Run
2026.02.10 00:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Green,Trend,1.921,Normal,0.917,FL,41.7,0.518,-3.25,42.4,OK,3,Trending,Tokyo,58,Run
2026.02.10 01:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Green,Trend,1.921,Normal,1.215,DN,41.7,0.518,-3.25,33.5,OK,3,Trending,Tokyo,64,Run
2026.02.10 02:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Green,Trend,1.921,Normal,0.766,FL,41.7,0.518,-3.25,30.3,OK,3,Trending,Tokyo,18,Run
2026.02.10 03:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Green,Trend,1.921,Normal,1.461,UP,39.1,0.459,-3.25,39.7,OK,3,Trending,Tokyo,15,Run
2026.02.10 04:00,BUY,Red,Green,Yellow,Red,Orange,OK,Green,Trend,1.921,Normal,0.961,DN,39.1,0.459,-5.25,28.0,EDGE,3,Trending,Tokyo,13,Run
2026.02.10 05:00,BUY,Red,Green,Yellow,Red,Orange,OK,Green,Trend,1.921,Normal,0.996,DN,39.1,0.459,-5.25,13.1,EDGE,2,Trending,Tokyo,14,Run
2026.02.10 06:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Normal,0.651,UP,39.1,0.459,-5.25,13.9,EDGE,2,Trending,Tokyo,16,Run
2026.02.10 07:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Normal,0.975,UP,34.0,0.596,-5.25,15.4,EDGE,2,Trending,Tokyo,16,Run
2026.02.10 08:00,BUY,Red,Green,Yellow,Red,Orange,OK,Green,Trend,1.921,Spike,1.627,DN,34.0,0.596,-5.25,10.9,EDGE,2,Trending,Tokyo-London,12,Stop
2026.02.10 09:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Warning,1.366,UP,34.0,0.596,-5.25,20.1,EDGE,2,Trending,London,14,Stop
2026.02.10 10:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Warning,1.108,UP,34.0,0.596,-5.25,23.6,EDGE,2,Trending,London,9,Stop
2026.02.10 11:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Warning,1.006,FL,30.7,0.592,-5.25,27.4,EDGE,2,Trending,London,14,Stop
2026.02.10 12:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Normal,0.640,DN,30.7,0.592,-5.25,24.6,EDGE,2,Trending,London,12,Stop
2026.02.10 13:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Normal,0.614,FL,30.7,0.592,-5.25,26.0,EDGE,2,Trending,London-NewYork,9,Stop
2026.02.10 14:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Normal,0.871,FL,30.7,0.592,-5.25,27.8,EDGE,2,Trending,London-NewYork,15,Stop
2026.02.10 15:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Spike,1.703,DN,27.7,0.432,-5.25,15.5,EDGE,2,Trending,London-NewYork,12,Stop
2026.02.10 16:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Warning,1.373,DN,27.7,0.432,-9.25,16.3,EDGE,2,Trending,London-NewYork,10,Stop
2026.02.10 17:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Warning,1.253,DN,27.7,0.432,-9.25,14.2,EDGE,2,Trending,New York,12,Stop
2026.02.10 18:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Trend,1.921,Warning,1.475,DN,27.7,0.432,-9.25,-1.4,EDGE,2,Trending,New York,13,Stop
2026.02.10 19:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Green,Trend,1.921,Normal,0.789,UP,27.4,0.273,-9.25,15.6,EDGE,2,Trending,New York,13,Stop
2026.02.10 20:00,BUY,Green,Yellow,Yellow,Yellow,Yellow,OK,Green,Trend,1.921,Normal,0.790,FL,27.4,0.273,-4.75,19.5,EDGE,2,Trending,New York,10,Stop
2026.02.10 21:00,BUY,Green,Yellow,Yellow,Yellow,Yellow,OK,Green,Trend,1.921,Normal,0.882,UP,27.4,0.273,-4.75,25.2,EDGE,2,Trending,New York,10,Stop
2026.02.10 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Trend,1.921,Normal,0.677,FL,27.4,0.273,-4.75,25.9,EDGE,2,Trending,Off-Hours,13,Stop
2026.02.10 23:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Trend,1.906,Normal,1.500,DN,27.1,0.247,-9.25,19.0,EDGE,2,Trending,Off-Hours,14,Stop
2026.02.11 00:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Trend,1.906,Warning,1.032,DN,27.1,0.247,-9.25,12.5,EDGE,2,Trending,Tokyo,111,Stop
2026.02.11 01:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Green,Trend,1.906,Normal,0.989,UP,27.1,0.247,-9.25,26.9,EDGE,2,Trending,Tokyo,101,Stop
2026.02.11 02:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Green,Trend,1.906,Normal,0.883,UP,27.1,0.247,-9.25,35.2,EDGE,2,Trending,Tokyo,11,Stop
2026.02.11 03:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Trend,1.906,Spike,1.842,UP,23.7,0.224,-9.25,50.0,OK,3,Trending,Tokyo,12,Stop
2026.02.11 04:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Spike,1.712,UP,23.7,0.224,+2.25,74.0,OK,3,Trending,Tokyo,11,Stop
2026.02.11 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,1.395,UP,23.7,0.224,+2.25,76.9,OK,3,Trending,Tokyo,10,Stop
2026.02.11 06:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,1.533,DN,23.7,0.224,+2.25,53.6,OK,3,Trending,Tokyo,12,Stop
2026.02.11 07:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,0.827,UP,24.1,0.269,+2.25,53.9,OK,3,Trending,Tokyo,15,Stop
2026.02.11 08:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,1.352,DN,24.1,0.269,-0.75,40.7,OK,3,Trending,Tokyo-London,17,Stop
2026.02.11 09:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,0.651,FL,24.1,0.269,-0.75,39.2,OK,3,Trending,London,14,Stop
2026.02.11 10:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,0.850,FL,24.1,0.269,-0.75,39.3,OK,3,Trending,London,14,Stop
2026.02.11 11:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,0.947,FL,23.5,0.179,-0.75,39.0,OK,3,Trending,London,12,Stop
2026.02.11 12:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,1.206,FL,23.5,0.179,-0.75,46.0,OK,3,Trending,London,11,Stop
2026.02.11 13:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,1.186,UP,23.5,0.179,-0.75,55.0,OK,3,Trending,London-NewYork,11,Stop
2026.02.11 14:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.906,Normal,0.834,UP,23.5,0.179,-0.75,66.7,OK,3,Trending,London-NewYork,12,Stop
2026.02.11 15:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.906,Warning,2.723,UP,25.3,0.373,-0.75,92.6,OK,3,Trending,London-NewYork,10,Stop
2026.02.11 16:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,1.647,UP,25.3,0.373,+6.50,93.0,OK,3,Trending,London-NewYork,14,Stop
2026.02.11 17:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,1.696,DN,25.3,0.373,+6.50,87.6,OK,3,Trending,New York,14,Stop
2026.02.11 18:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,1.259,UP,25.3,0.373,+6.50,85.4,OK,3,Trending,New York,12,Stop
2026.02.11 19:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,0.912,FL,28.4,0.427,+6.50,85.4,OK,3,Trending,New York,10,Stop
2026.02.11 20:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,0.816,DN,28.4,0.427,+6.50,74.7,OK,3,Trending,New York,11,Stop
2026.02.11 21:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,0.609,FL,28.4,0.427,+6.50,72.7,OK,3,Trending,New York,11,Stop
2026.02.11 22:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.906,Normal,0.768,FL,28.4,0.427,+6.50,66.8,OK,3,Trending,Off-Hours,11,Stop
2026.02.11 23:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.126,FL,31.1,0.395,+6.50,69.2,OK,3,Trending,Off-Hours,17,Stop
2026.02.12 00:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,0.886,DN,31.1,0.395,+6.50,60.6,OK,3,Trending,Tokyo,51,Stop
2026.02.12 01:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,0.791,FL,31.1,0.395,+6.50,59.7,OK,3,Trending,Tokyo,68,Stop
2026.02.12 02:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.394,UP,31.1,0.395,+6.50,76.1,OK,3,Trending,Tokyo,14,Stop
2026.02.12 03:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.289,UP,34.5,0.389,+6.50,79.1,OK,3,Trending,Tokyo,13,Stop
2026.02.12 04:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.418,DN,34.5,0.389,+6.50,63.3,OK,3,Trending,Tokyo,12,Stop
2026.02.12 05:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.653,UP,34.5,0.389,+6.50,52.7,OK,3,Trending,Tokyo,17,Stop
2026.02.12 06:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.899,DN,34.5,0.389,+6.50,36.9,OK,3,Trending,Tokyo,9,Stop
2026.02.12 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.201,UP,37.4,0.294,+6.50,49.8,OK,3,Trending,Tokyo,12,Stop
2026.02.12 08:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.139,DN,37.4,0.294,+4.50,34.0,OK,3,Trending,Tokyo-London,16,Stop
2026.02.12 09:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.026,UP,37.4,0.294,+4.50,37.3,OK,3,Trending,London,12,Stop
2026.02.12 10:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.948,Normal,1.575,DN,37.4,0.294,+4.50,26.7,OK,3,Trending,London,16,Stop
2026.02.12 11:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,1.197,UP,37.1,0.242,+0.50,32.2,OK,3,Trending,London,11,Stop
2026.02.12 12:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Trend,1.948,Normal,0.879,FL,37.1,0.242,-6.25,32.8,OK,3,Trending,London,13,Stop
2026.02.12 13:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Trend,1.948,Normal,0.870,FL,37.1,0.242,-6.25,34.2,OK,3,Trending,London-NewYork,13,Stop
2026.02.12 14:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Trend,1.948,Warning,1.045,UP,37.1,0.242,-6.25,37.2,OK,3,Trending,London-NewYork,14,Stop
2026.02.12 15:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Trend,1.948,Spike,2.132,UP,38.2,0.459,-6.25,62.3,OK,3,Trending,London-NewYork,13,Stop
2026.02.12 16:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.948,Warning,1.294,DN,38.2,0.459,+0.00,42.8,OK,3,Trending,London-NewYork,12,Stop
2026.02.12 17:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,1.904,UP,38.2,0.459,+0.00,72.9,OK,3,Trending,New York,10,Stop
2026.02.12 18:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,1.599,DN,38.2,0.459,+0.00,30.2,OK,3,Trending,New York,10,Stop
2026.02.12 19:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,1.172,DN,39.9,0.245,+0.00,14.5,OK,3,Trending,New York,10,Stop
2026.02.12 20:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,1.133,UP,39.9,0.245,-2.00,19.9,OK,3,Trending,New York,9,Stop
2026.02.12 21:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,0.944,FL,39.9,0.245,-2.00,21.1,OK,3,Trending,New York,13,Stop
2026.02.12 22:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Trend,1.948,Normal,1.596,DN,39.9,0.245,-2.00,9.4,OK,3,Trending,Off-Hours,16,Stop
2026.02.12 23:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,0.649,FL,37.1,0.252,-2.00,7.9,OK,3,Trending,Off-Hours,14,Stop
2026.02.13 00:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.124,DN,37.1,0.252,-5.00,5.7,OK,3,Trending,Tokyo,76,Stop
2026.02.13 01:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,0.843,UP,37.1,0.252,-5.00,15.8,OK,3,Trending,Tokyo,88,Stop
2026.02.13 02:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,0.989,DN,37.1,0.252,-5.00,9.0,OK,3,Trending,Tokyo,16,Stop
2026.02.13 03:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,1.181,FL,33.5,0.291,+0.00,18.1,OK,3,Trending,Tokyo,15,Stop
2026.02.13 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,0.558,FL,33.5,0.291,+0.00,22.8,OK,3,Trending,Tokyo,13,Stop
2026.02.13 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,0.753,FL,33.5,0.291,+0.00,16.3,OK,3,Trending,Tokyo,11,Stop
2026.02.13 06:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,0.550,FL,33.5,0.291,+0.00,17.2,OK,3,Trending,Tokyo,11,Stop
2026.02.13 07:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,1.486,DN,29.9,0.204,+0.00,2.6,OK,3,Trending,Tokyo,15,Stop
2026.02.13 08:00,BUY,Red,Yellow,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.244,DN,29.9,0.204,-5.00,-12.3,OK,3,Trending,Tokyo-London,12,Stop
2026.02.13 09:00,BUY,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.145,FL,29.9,0.204,-5.00,-6.3,OK,3,Trending,London,13,Stop
2026.02.13 10:00,BUY,Green,Yellow,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.583,UP,29.9,0.204,-5.00,3.3,OK,3,Trending,London,15,Stop
2026.02.13 11:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,0.922,DN,30.1,0.062,-5.00,-0.8,OK,3,Trending,London,14,Stop
2026.02.13 12:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.083,DN,30.1,0.062,-5.00,-4.1,OK,3,Trending,London,11,Stop
2026.02.13 13:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.105,DN,30.1,0.062,-5.00,-18.1,EDGE,3,Trending,London-NewYork,12,Stop
2026.02.13 14:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,0.733,UP,30.1,0.062,-5.00,-5.4,OK,3,Trending,London-NewYork,11,Stop
2026.02.13 15:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Green,Trend,1.730,Normal,1.349,UP,31.0,0.014,-5.00,6.8,OK,3,Trending,London-NewYork,12,Stop
2026.02.13 16:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Trend,1.730,Normal,1.476,DN,31.0,0.014,-7.25,-9.6,EDGE,3,Trending,London-NewYork,8,Run
2026.02.13 17:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Trend,1.730,Warning,1.082,UP,31.0,0.014,-7.25,19.2,OK,3,Trending,New York,10,Run
2026.02.13 18:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Trend,1.730,Normal,0.645,FL,31.0,0.014,-7.25,17.9,OK,3,Trending,New York,13,Run
2026.02.13 19:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Trend,1.730,Warning,1.029,FL,30.3,0.068,-7.25,22.2,OK,3,Trending,New York,14,Run
2026.02.13 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Warning,1.246,UP,30.3,0.068,-2.25,28.5,OK,3,Trending,New York,11,Run
2026.02.13 21:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,0.800,FL,30.3,0.068,-2.25,27.3,OK,3,Trending,New York,15,Run
2026.02.13 22:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.730,Normal,1.313,UP,30.3,0.068,-2.25,30.8,OK,3,Trending,Off-Hours,15,Run
2026.02.13 23:00,BUY,Red,Yellow,Green,Yellow,Yellow,OK,Green,Trend,1.704,Normal,1.273,DN,28.9,0.221,-4.25,-5.0,OK,3,Trending,Off-Hours,71,Run
2026.02.16 00:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,0.781,DN,28.9,0.221,-2.00,11.3,OK,3,Trending,Tokyo,119,Run
2026.02.16 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,0.736,UP,28.9,0.221,-2.00,25.7,OK,3,Trending,Tokyo,77,Run
2026.02.16 02:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,0.804,UP,28.9,0.221,-2.00,34.0,OK,3,Trending,Tokyo,17,Run
2026.02.16 03:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,1.215,UP,29.3,0.176,-2.00,44.1,OK,3,Trending,Tokyo,10,Run
2026.02.16 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,1.096,FL,29.3,0.176,-2.25,38.4,OK,3,Trending,Tokyo,11,Run
2026.02.16 05:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,1.268,UP,29.3,0.176,-2.25,38.3,OK,3,Trending,Tokyo,13,Run
2026.02.16 06:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,1.823,UP,29.3,0.176,-2.25,45.5,OK,3,Trending,Tokyo,13,Run
2026.02.16 07:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Trend,1.704,Normal,0.506,UP,27.1,0.129,-0.25,44.7,OK,3,Trending,Tokyo,15,Run
2026.02.16 08:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Trend,1.704,Normal,0.969,FL,27.1,0.129,+6.50,39.9,OK,3,Trending,Tokyo-London,17,Run
2026.02.16 09:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Trend,1.704,Normal,0.792,DN,27.1,0.129,+6.50,35.6,OK,3,Trending,London,10,Run
2026.02.16 10:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.704,Normal,1.305,UP,27.1,0.129,+6.50,46.3,OK,3,Trending,London,10,Run
2026.02.16 11:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.704,Normal,1.022,DN,23.5,0.261,+6.50,35.4,OK,3,Trending,London,10,Run
2026.02.16 12:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.704,Normal,0.663,UP,23.5,0.261,+8.50,37.2,OK,3,Trending,London,11,Run
2026.02.16 13:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.704,Normal,0.769,UP,23.5,0.261,+8.50,38.1,OK,3,Trending,London-NewYork,14,Run
