Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,GBPNZD_l_Rule
2026.03.05 20:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.137,Normal,0.972,DN,24.2,0.181,+3.00,18.8,EDGE,0,Trending,New York,18,Stop
2026.03.05 21:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.137,Normal,1.257,FL,24.2,0.181,+3.00,13.9,EDGE,0,Trending,New York,19,Stop
2026.03.05 22:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.137,Normal,1.631,DN,24.2,0.181,+3.00,-0.8,EDGE,-1,Trending,Off-Hours,27,Stop
2026.03.05 23:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.559,UP,25.7,0.116,+3.00,3.6,EDGE,-1,Trending,Off-Hours,27,Stop
2026.03.06 00:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.309,DN,25.7,0.116,+3.00,-1.1,EDGE,-1,Trending,Tokyo,167,Stop
2026.03.06 01:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.653,UP,25.7,0.116,+3.00,1.3,EDGE,0,Trending,Tokyo,173,Stop
2026.03.06 02:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.519,DN,25.7,0.116,+3.00,-20.1,EDGE,-1,Trending,Tokyo,34,Stop
2026.03.06 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.844,FL,23.0,0.114,+6.00,-20.0,EDGE,-1,Trending,Tokyo,24,Stop
2026.03.06 04:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.364,FL,23.0,0.114,+6.00,-17.4,EDGE,-1,Trending,Tokyo,21,Stop
2026.03.06 05:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.684,FL,23.0,0.114,+6.00,-17.5,EDGE,-1,Trending,Tokyo,25,Stop
2026.03.06 06:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.399,UP,23.0,0.114,+6.00,-12.7,EDGE,-1,Trending,Tokyo,17,Stop
2026.03.06 07:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.837,FL,20.3,0.089,+6.00,-14.8,EDGE,-1,Trending,Tokyo,22,Stop
2026.03.06 08:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.876,FL,20.3,0.089,+8.00,-18.5,EDGE,-1,Trending,Tokyo-London,33,Stop
2026.03.06 09:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.961,DN,20.3,0.089,+8.00,-25.5,EDGE,-1,Trending,London,17,Stop
2026.03.06 10:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.109,UP,20.3,0.089,+8.00,-16.7,EDGE,-1,Trending,London,22,Stop
2026.03.06 11:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,2.179,UP,20.9,0.034,+5.00,17.3,EDGE,0,Trending,London,26,Stop
2026.03.06 12:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.011,FL,20.9,0.034,+2.75,11.2,EDGE,0,Trending,London,15,Stop
2026.03.06 13:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.852,UP,20.9,0.034,+2.75,22.9,EDGE,0,Trending,London-NewYork,23,Stop
2026.03.06 14:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.103,FL,20.9,0.034,+2.75,20.3,EDGE,0,Trending,London-NewYork,23,Stop
2026.03.06 15:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,1.218,Normal,2.470,UP,24.1,0.315,+2.75,49.1,OK,0,Trending,London-NewYork,23,Stop
2026.03.06 16:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,1.218,Normal,0.980,DN,24.1,0.315,+5.75,26.4,OK,0,Trending,London-NewYork,20,Run
2026.03.06 17:00,BUY,Red,Green,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,1.124,DN,24.1,0.315,+5.75,-1.4,EDGE,0,Trending,New York,27,Run
2026.03.06 18:00,BUY,Green,Green,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.726,FL,24.1,0.315,+5.75,3.5,EDGE,0,Trending,New York,23,Run
2026.03.06 19:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.218,Normal,0.791,UP,26.8,0.193,+5.75,9.2,OK,0,Trending,New York,27,Run
2026.03.06 20:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.956,DN,26.8,0.193,+5.75,-7.9,EDGE,0,Trending,New York,19,Run
2026.03.06 21:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.582,DN,26.8,0.193,+5.75,-14.4,EDGE,0,Trending,New York,15,Run
2026.03.06 22:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.218,Normal,0.944,UP,26.8,0.193,+5.75,-4.0,EDGE,0,Trending,Off-Hours,12,Run
2026.03.06 23:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.384,FL,26.8,0.179,+0.75,16.4,EDGE,0,Trending,Off-Hours,149,Run
2026.03.09 00:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.109,UP,26.8,0.179,+0.75,19.4,OK,0,Trending,Tokyo,179,Run
2026.03.09 01:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.251,Normal,0.641,FL,26.8,0.179,+0.75,13.9,OK,0,Trending,Tokyo,28,Run
2026.03.09 02:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.347,DN,26.8,0.179,+0.75,-5.1,EDGE,0,Trending,Tokyo,33,Run
2026.03.09 03:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.226,DN,28.2,0.289,+0.75,-27.4,EDGE,0,Trending,Tokyo,34,Run
2026.03.09 04:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.544,DN,28.2,0.289,+0.75,-48.9,EDGE,-1,Trending,Tokyo,23,Run
2026.03.09 05:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,0.959,UP,28.2,0.289,+0.75,-39.3,EDGE,0,Trending,Tokyo,18,Run
2026.03.09 06:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,0.860,FL,28.2,0.289,+0.75,-39.6,EDGE,-1,Trending,Tokyo,24,Run
2026.03.09 07:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.317,DN,25.2,0.232,+0.75,-47.2,EDGE,-1,Trending,Tokyo,30,Run
2026.03.09 08:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Normal,0.773,FL,25.2,0.232,-6.25,-43.5,EDGE,-1,Trending,Tokyo-London,22,Run
2026.03.09 09:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Warning,1.515,UP,25.2,0.232,-6.25,-32.1,EDGE,0,Trending,London,27,Run
2026.03.09 10:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Warning,1.459,DN,25.2,0.232,-6.25,-49.9,EDGE,-1,Trending,London,18,Run
2026.03.09 11:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,1.251,Warning,1.405,UP,23.0,0.073,-4.25,-72.9,EDGE,-1,Trending,London,15,Run
2026.03.09 12:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,1.251,Normal,0.853,DN,23.0,0.073,-4.25,-58.0,EDGE,-1,Trending,London,16,Run
2026.03.09 13:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,1.251,Normal,0.759,FL,23.0,0.073,-4.25,-52.1,EDGE,-1,Trending,London-NewYork,26,Run
2026.03.09 14:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,1.251,Spike,1.832,UP,23.0,0.073,-4.25,-32.1,EDGE,-1,Trending,London-NewYork,19,Run
2026.03.09 15:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Normal,0.886,DN,21.6,0.194,-7.62,-36.7,EDGE,-1,Trending,London-NewYork,15,Run
2026.03.09 16:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Spike,1.616,UP,21.6,0.194,-5.38,-29.0,EDGE,-1,Trending,London-NewYork,21,Stop
2026.03.09 17:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Normal,0.977,FL,21.6,0.194,-5.38,-30.4,EDGE,-1,Trending,New York,27,Stop
2026.03.09 18:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,1.251,Warning,1.516,DN,21.6,0.194,-5.38,-46.3,EDGE,-1,Trending,New York,14,Stop
2026.03.09 19:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,0.633,UP,18.9,0.142,-2.38,-28.1,EDGE,-1,Trending,New York,25,Stop
2026.03.09 20:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,0.497,FL,18.9,0.142,-2.38,-28.3,EDGE,-1,Trending,New York,17,Stop
2026.03.09 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.536,UP,18.9,0.142,-2.38,-16.0,EDGE,0,Trending,New York,15,Stop
2026.03.09 22:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.251,Normal,1.132,DN,18.9,0.142,-2.38,-34.9,EDGE,-1,Trending,Off-Hours,15,Stop
2026.03.09 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.678,FL,17.3,0.112,-0.38,-25.3,EDGE,-1,Trending,Off-Hours,179,Stop
2026.03.10 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.636,FL,17.3,0.112,-0.38,-27.5,EDGE,-1,Trending,Tokyo,179,Stop
2026.03.10 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.344,UP,17.3,0.112,-0.38,-21.7,EDGE,0,Trending,Tokyo,23,Stop
2026.03.10 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.714,UP,17.3,0.112,-0.38,-10.2,EDGE,0,Trending,Tokyo,19,Stop
2026.03.10 03:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.804,UP,17.0,0.021,-0.38,-5.4,EDGE,0,Trending,Tokyo,22,Stop
2026.03.10 04:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.350,UP,17.0,0.021,-0.38,8.2,EDGE,0,Trending,Tokyo,26,Stop
2026.03.10 05:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.452,FL,17.0,0.021,-0.38,-1.4,EDGE,0,Trending,Tokyo,38,Stop
2026.03.10 06:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.355,UP,17.0,0.021,-0.38,9.9,EDGE,0,Trending,Tokyo,19,Stop
2026.03.10 07:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.784,UP,19.7,0.128,-0.38,7.9,EDGE,0,Trending,Tokyo,25,Stop
2026.03.10 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.571,DN,19.7,0.128,-0.38,-11.6,EDGE,0,Trending,Tokyo-London,30,Stop
2026.03.10 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.902,FL,19.7,0.128,-0.38,-9.8,EDGE,0,Trending,London,19,Stop
2026.03.10 10:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.935,UP,19.7,0.128,-0.38,7.2,EDGE,0,Trending,London,27,Stop
2026.03.10 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.235,DN,20.9,0.092,-2.38,-31.5,EDGE,0,Trending,London,22,Stop
2026.03.10 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.193,DN,20.9,0.092,-2.38,-36.0,EDGE,0,Trending,London,29,Stop
2026.03.10 13:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.519,DN,20.9,0.092,-2.38,-49.0,EDGE,-1,Trending,London-NewYork,28,Stop
2026.03.10 14:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.913,UP,20.9,0.092,-2.38,-41.5,EDGE,-1,Trending,London-NewYork,26,Stop
2026.03.10 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.172,UP,18.2,0.060,-0.38,-27.2,EDGE,0,Trending,London-NewYork,16,Stop
2026.03.10 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.392,DN,18.2,0.060,-2.62,-51.5,EDGE,-1,Trending,London-NewYork,16,Stop
2026.03.10 17:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.647,UP,18.2,0.060,-2.62,-57.6,EDGE,-1,Trending,New York,27,Stop
2026.03.10 18:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.656,DN,18.2,0.060,-2.62,-45.7,EDGE,-1,Trending,New York,15,Run
2026.03.10 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.978,UP,17.8,0.168,-0.38,-50.9,EDGE,-1,Trending,New York,15,Run
2026.03.10 20:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.941,FL,17.8,0.168,-0.38,-45.6,EDGE,-1,Trending,New York,27,Run
2026.03.10 21:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,1.257,FL,17.8,0.168,-0.38,-37.5,EDGE,-1,Trending,New York,12,Run
2026.03.10 22:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Trend,1.304,Normal,0.911,FL,17.8,0.168,-0.38,-34.6,EDGE,-1,Trending,Off-Hours,12,Run
2026.03.10 23:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.774,FL,17.4,0.297,-2.62,-36.8,EDGE,-1,Trending,Off-Hours,67,Run
2026.03.11 00:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,1.146,UP,17.4,0.297,-2.25,-24.2,EDGE,-1,Trending,Tokyo,145,Run
2026.03.11 01:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.473,UP,17.4,0.297,-2.25,-22.0,EDGE,0,Trending,Tokyo,36,Run
2026.03.11 02:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.818,FL,17.4,0.297,-2.25,-19.1,EDGE,0,Trending,Tokyo,27,Run
2026.03.11 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.749,FL,15.7,0.142,+0.00,-22.4,EDGE,0,Trending,Tokyo,21,Run
2026.03.11 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,1.804,FL,15.7,0.142,-0.38,-23.3,EDGE,0,Trending,Tokyo,18,Run
2026.03.11 05:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,1.444,DN,15.7,0.142,-0.38,-33.7,EDGE,-1,Trending,Tokyo,25,Run
2026.03.11 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.643,DN,15.7,0.142,-0.38,-37.7,EDGE,-1,Trending,Tokyo,22,Run
2026.03.11 07:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.697,FL,15.5,0.180,-0.38,-36.7,EDGE,-1,Trending,Tokyo,25,Run
2026.03.11 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,0.856,FL,15.5,0.180,+0.00,-36.9,EDGE,-1,Trending,Tokyo-London,18,Run
2026.03.11 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,1.633,UP,15.5,0.180,+0.00,-27.1,EDGE,-1,Trending,London,19,Run
2026.03.11 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Trend,1.343,Normal,1.269,UP,15.5,0.180,+0.00,-21.7,EDGE,-1,Trending,London,24,Run
2026.03.11 11:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.037,UP,15.3,0.030,+5.00,-12.7,EDGE,0,Trending,London,26,Run
2026.03.11 12:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,0.739,FL,15.3,0.030,+5.00,-9.9,EDGE,0,Trending,London,20,Run
2026.03.11 13:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.207,FL,15.3,0.030,+5.00,-12.7,EDGE,0,Trending,London-NewYork,15,Run
2026.03.11 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.366,DN,15.3,0.030,+5.00,-23.9,EDGE,0,Trending,London-NewYork,22,Run
2026.03.11 15:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.151,DN,16.2,0.022,+5.00,-31.3,EDGE,-1,Trending,London-NewYork,15,Run
2026.03.11 16:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.421,DN,16.2,0.022,+2.75,-40.9,EDGE,-1,Trending,London-NewYork,23,Run
2026.03.11 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.726,UP,16.2,0.022,+2.75,-6.2,EDGE,0,Trending,New York,15,Run
2026.03.11 18:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,0.629,DN,16.2,0.022,+2.75,-14.9,EDGE,0,Trending,New York,22,Run
2026.03.11 19:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.117,UP,15.3,0.252,+5.00,-6.1,EDGE,0,Trending,New York,15,Run
2026.03.11 20:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,0.971,DN,15.3,0.252,+5.00,-10.0,EDGE,0,Trending,New York,27,Run
2026.03.11 21:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,1.260,DN,15.3,0.252,+5.00,-18.5,EDGE,0,Trending,New York,19,Run
2026.03.11 22:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.343,Normal,0.733,UP,15.3,0.252,+5.00,-14.7,EDGE,0,Trending,Off-Hours,20,Run
2026.03.11 23:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.641,FL,14.6,0.136,+2.75,-17.8,EDGE,0,Trending,Off-Hours,85,Run
2026.03.12 00:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.147,UP,14.6,0.136,+2.75,0.1,EDGE,0,Trending,Tokyo,165,Run
2026.03.12 01:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.609,FL,14.6,0.136,+2.75,-0.4,EDGE,0,Trending,Tokyo,26,Run
2026.03.12 02:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.704,DN,14.6,0.136,+2.75,-29.0,EDGE,0,Trending,Tokyo,22,Run
2026.03.12 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.843,FL,16.0,0.071,+5.00,-26.8,EDGE,0,Trending,Tokyo,26,Run
2026.03.12 04:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,2.140,DN,16.0,0.071,+5.00,-37.5,EDGE,-1,Trending,Tokyo,18,Run
2026.03.12 05:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.092,DN,16.0,0.071,+5.00,-41.5,EDGE,-1,Trending,Tokyo,22,Run
2026.03.12 06:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.838,UP,16.0,0.071,+5.00,-32.9,EDGE,-1,Trending,Tokyo,23,Run
2026.03.12 07:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.876,UP,14.0,0.048,+5.00,-22.3,EDGE,0,Trending,Tokyo,18,Run
2026.03.12 08:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.140,FL,14.0,0.048,+5.00,-23.4,EDGE,0,Trending,Tokyo-London,18,Run
2026.03.12 09:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.332,UP,14.0,0.048,+5.00,-14.5,EDGE,0,Trending,London,28,Run
2026.03.12 10:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.785,DN,14.0,0.048,+5.00,-20.7,EDGE,0,Trending,London,36,Run
2026.03.12 11:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.736,FL,13.9,0.034,+3.00,-21.7,EDGE,0,Trending,London,27,Run
2026.03.12 12:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.104,UP,13.9,0.034,+3.00,-15.4,EDGE,0,Trending,London,23,Run
2026.03.12 13:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,1.403,UP,13.9,0.034,+3.00,-4.0,EDGE,0,Trending,London-NewYork,16,Run
2026.03.12 14:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Trend,1.349,Normal,0.782,FL,13.9,0.034,+3.00,-3.6,EDGE,0,Trending,London-NewYork,15,Run
2026.03.12 15:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.349,Normal,2.245,UP,17.2,0.099,+3.00,32.8,OK,0,Trending,London-NewYork,27,Run
2026.03.12 16:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.349,Normal,1.207,UP,17.2,0.099,+3.00,32.9,OK,0,Trending,London-NewYork,25,Run
2026.03.12 17:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Trend,1.349,Normal,1.727,DN,17.2,0.099,+3.00,17.9,OK,0,Trending,New York,16,Run
2026.03.12 18:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Trend,1.349,Normal,1.411,UP,17.2,0.099,+3.00,41.7,OK,0,Trending,New York,19,Run
2026.03.12 19:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.349,Normal,1.098,UP,21.9,0.347,+5.00,54.8,OK,0,Trending,New York,29,Run
2026.03.12 20:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.349,Normal,0.943,DN,21.9,0.347,+5.00,39.4,OK,0,Trending,New York,21,Run
2026.03.12 21:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.349,Normal,1.040,UP,21.9,0.347,+5.00,41.8,OK,0,Trending,New York,16,Run
2026.03.12 22:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.349,Normal,1.320,DN,21.9,0.347,+5.00,28.7,OK,0,Trending,Off-Hours,12,Run
2026.03.12 23:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.183,UP,26.3,0.349,+3.00,36.6,OK,0,Trending,Off-Hours,119,Run
2026.03.13 00:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,0.743,UP,26.3,0.349,+3.00,43.4,OK,0,Trending,Tokyo,179,Run
2026.03.13 01:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,0.833,FL,26.3,0.349,+3.00,38.8,OK,0,Trending,Tokyo,18,Run
2026.03.13 02:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.333,UP,26.3,0.349,+3.00,48.8,OK,0,Trending,Tokyo,31,Run
2026.03.13 03:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.469,DN,31.3,0.598,+5.00,43.2,OK,0,Trending,Tokyo,22,Run
2026.03.13 04:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.530,UP,31.3,0.598,+5.00,47.8,OK,0,Trending,Tokyo,21,Run
2026.03.13 05:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,0.933,UP,31.3,0.598,+5.00,41.9,OK,0,Trending,Tokyo,27,Run
2026.03.13 06:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.878,UP,31.3,0.598,+5.00,65.7,OK,0,Trending,Tokyo,13,Run
2026.03.13 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.007,UP,36.8,0.624,+5.00,64.9,OK,0,Trending,Tokyo,18,Run
2026.03.13 08:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.893,UP,36.8,0.624,+5.00,73.6,OK,0,Trending,Tokyo-London,24,Run
2026.03.13 09:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.530,DN,36.8,0.624,+5.00,48.8,OK,0,Trending,London,19,Run
2026.03.13 10:00,BUY,Red,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,2.294,DN,36.8,0.624,+5.00,-6.1,OK,0,Trending,London,20,Run
2026.03.13 11:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.399,Normal,1.015,DN,39.3,0.324,+5.00,-1.1,OK,0,Trending,London,15,Run
2026.03.13 12:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.399,Normal,1.565,DN,39.3,0.324,+0.75,-15.9,OK,0,Trending,London,18,Run
2026.03.13 13:00,BUY,Red,Green,Green,Yellow,Orange,OK,Green,Trend,1.399,Normal,1.687,DN,39.3,0.324,+0.75,-45.6,OK,0,Trending,London-NewYork,26,Run
2026.03.13 14:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.399,Normal,1.209,UP,39.3,0.324,+0.75,-34.5,OK,0,Trending,London-NewYork,23,Run
