Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,EURGBP_l_Rule
2026.03.04 16:00,SELL,Green,Green,Green,Yellow,Yellow,OK,Green,Neutral,1.104,Normal,1.041,UP,26.0,0.428,-5.00,-13.5,OK,1,Trending,London-NewYork,16,Close
2026.03.04 17:00,SELL,Red,Green,Green,Yellow,Yellow,OK,Green,Neutral,1.104,Normal,1.579,DN,26.0,0.428,-5.00,8.7,OK,2,Trending,New York,12,Run
2026.03.04 18:00,SELL,Green,Green,Green,Yellow,Yellow,OK,Green,Neutral,1.104,Normal,0.894,UP,26.0,0.428,-5.00,-0.9,OK,2,Trending,New York,18,Run
2026.03.04 19:00,SELL,Yellow,Green,Green,Yellow,Yellow,OK,Green,Neutral,1.104,Normal,0.697,FL,26.0,0.432,-5.00,0.6,OK,2,Trending,New York,16,Run
2026.03.04 20:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.104,Normal,0.620,FL,26.0,0.432,+0.00,0.3,OK,2,Trending,New York,16,Run
2026.03.04 21:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.104,Normal,1.246,UP,26.0,0.432,+0.00,-7.8,OK,2,Trending,New York,19,Run
2026.03.04 22:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.104,Normal,0.598,FL,26.0,0.432,+0.00,-8.6,OK,2,Trending,Off-Hours,19,Run
2026.03.04 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.860,UP,26.0,0.340,+0.00,-20.4,OK,1,Trending,Off-Hours,19,Run
2026.03.05 00:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.242,DN,26.0,0.340,+0.00,-11.5,OK,1,Trending,Tokyo,78,Run
2026.03.05 01:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.141,DN,26.0,0.340,+0.00,-5.0,OK,2,Trending,Tokyo,40,Run
2026.03.05 02:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.311,UP,26.0,0.340,+0.00,-10.0,OK,1,Trending,Tokyo,17,Run
2026.03.05 03:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.742,UP,27.1,0.225,+0.00,-12.4,OK,1,Trending,Tokyo,17,Run
2026.03.05 04:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.516,UP,27.1,0.225,+0.00,-10.8,OK,1,Trending,Tokyo,18,Run
2026.03.05 05:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.084,DN,27.1,0.225,+0.00,0.2,OK,2,Trending,Tokyo,15,Run
2026.03.05 06:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.619,UP,27.1,0.225,+0.00,-1.1,OK,2,Trending,Tokyo,17,Run
2026.03.05 07:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.493,DN,25.2,0.080,+0.00,6.4,OK,2,Trending,Tokyo,18,Run
2026.03.05 08:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.245,UP,25.2,0.080,+0.00,0.8,OK,2,Trending,Tokyo-London,20,Run
2026.03.05 09:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.530,UP,25.2,0.080,+0.00,-14.1,OK,1,Trending,London,16,Run
2026.03.05 10:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.385,DN,25.2,0.080,+0.00,-1.9,OK,2,Trending,London,17,Run
2026.03.05 11:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.820,FL,22.3,0.161,+2.00,-3.8,OK,2,Trending,London,16,Run
2026.03.05 12:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.551,UP,22.3,0.161,+2.00,-16.4,OK,1,Trending,London,16,Run
2026.03.05 13:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.068,UP,22.3,0.161,+2.00,-24.7,OK,1,Trending,London-NewYork,18,Run
2026.03.05 14:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.685,FL,22.3,0.161,+2.00,-20.1,OK,1,Trending,London-NewYork,16,Run
2026.03.05 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.485,UP,22.2,0.313,+2.00,-25.8,OK,1,Trending,London-NewYork,16,Run
2026.03.05 16:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.386,DN,22.2,0.313,+2.00,-14.9,OK,1,Trending,London-NewYork,16,Run
2026.03.05 17:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.146,FL,22.2,0.313,+2.00,-15.9,OK,1,Trending,New York,18,Run
2026.03.05 18:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,1.575,DN,22.2,0.313,+2.00,-8.5,OK,1,Trending,New York,18,Run
2026.03.05 19:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.765,UP,22.2,0.264,+0.00,-16.4,OK,1,Trending,New York,16,Run
2026.03.05 20:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.582,UP,22.2,0.264,+0.00,-20.8,OK,1,Trending,New York,15,Run
2026.03.05 21:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.580,FL,22.2,0.264,+0.00,-24.4,OK,1,Trending,New York,17,Run
2026.03.05 22:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.118,Normal,0.442,FL,22.2,0.264,+0.00,-23.3,OK,1,Trending,Off-Hours,17,Run
2026.03.05 23:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.802,FL,23.2,0.206,+0.00,-22.6,OK,1,Trending,Off-Hours,16,Run
2026.03.06 00:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,1.469,DN,23.2,0.206,+0.00,-10.4,OK,1,Trending,Tokyo,66,Run
2026.03.06 01:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.723,UP,23.2,0.206,+0.00,-17.9,OK,1,Trending,Tokyo,23,Run
2026.03.06 02:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.645,FL,23.2,0.206,+0.00,-15.6,OK,1,Trending,Tokyo,18,Run
2026.03.06 03:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.680,UP,20.5,0.086,+0.00,-16.6,OK,1,Trending,Tokyo,17,Run
2026.03.06 04:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.703,FL,20.5,0.086,+0.00,-14.6,OK,1,Trending,Tokyo,20,Run
2026.03.06 05:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.896,UP,20.5,0.086,+0.00,-16.4,OK,1,Trending,Tokyo,17,Run
2026.03.06 06:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,0.683,UP,20.5,0.086,+0.00,-13.8,OK,1,Trending,Tokyo,18,Run
2026.03.06 07:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.143,Normal,0.716,UP,18.2,0.030,+4.00,-16.1,OK,1,Trending,Tokyo,16,Run
2026.03.06 08:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.143,Normal,1.024,UP,18.2,0.030,+4.00,-23.2,OK,1,Trending,Tokyo-London,19,Run
2026.03.06 09:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.143,Normal,0.649,FL,18.2,0.030,+4.00,-19.5,OK,1,Trending,London,16,Run
2026.03.06 10:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.143,Normal,1.262,UP,18.2,0.030,+4.00,-29.7,OK,1,Trending,London,18,Run
2026.03.06 11:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,1.264,DN,19.7,0.143,+0.00,-18.3,OK,1,Trending,London,17,Run
2026.03.06 12:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,1.508,UP,19.7,0.143,+2.00,-34.0,OK,1,Trending,London,17,Run
2026.03.06 13:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,1.127,DN,19.7,0.143,+2.00,-27.1,OK,1,Trending,London-NewYork,16,Run
2026.03.06 14:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.143,Normal,1.985,UP,19.7,0.143,+2.00,-47.9,OK,1,Trending,London-NewYork,18,Run
2026.03.06 15:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,1.984,FL,23.3,0.388,+9.00,-59.8,OK,1,Trending,London-NewYork,17,Run
2026.03.06 16:00,SELL,Red,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,2.174,DN,23.3,0.388,+9.00,-33.8,OK,1,Trending,London-NewYork,16,Run
2026.03.06 17:00,SELL,Green,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,1.653,UP,23.3,0.388,+9.00,-45.2,OK,1,Trending,New York,16,Run
2026.03.06 18:00,SELL,Green,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,1.623,UP,23.3,0.388,+9.00,-54.3,OK,1,Trending,New York,15,Run
2026.03.06 19:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,0.665,FL,26.4,0.279,+6.00,-52.5,OK,1,Trending,New York,16,Run
2026.03.06 20:00,SELL,Red,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,1.066,DN,26.4,0.279,+6.00,-47.0,OK,1,Trending,New York,15,Run
2026.03.06 21:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,0.697,DN,26.4,0.279,+6.00,-41.6,OK,1,Trending,New York,19,Run
2026.03.06 22:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.143,Normal,0.678,FL,26.4,0.279,+6.00,-39.7,OK,1,Trending,Off-Hours,18,Run
2026.03.06 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.213,Normal,2.342,UP,29.3,0.555,+2.00,-60.3,OK,1,Trending,Off-Hours,77,Run
2026.03.08 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.506,UP,33.6,0.621,+1.00,-57.2,OK,1,Trending,Off-Hours,53,Run
2026.03.09 00:00,SELL,Red,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,1.099,DN,33.6,0.621,+5.00,-40.2,OK,1,Trending,Tokyo,66,Run
2026.03.09 01:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,0.353,FL,33.6,0.621,+5.00,-40.3,OK,1,Trending,Tokyo,16,Run
2026.03.09 02:00,SELL,Green,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,0.608,UP,33.6,0.621,+5.00,-43.1,OK,1,Trending,Tokyo,20,Run
2026.03.09 03:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,1.269,FL,33.4,0.389,+5.00,-35.7,OK,1,Trending,Tokyo,20,Run
2026.03.09 04:00,SELL,Green,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,1.020,UP,33.4,0.389,+5.00,-35.7,OK,1,Trending,Tokyo,16,Run
2026.03.09 05:00,SELL,Green,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,0.991,UP,33.4,0.389,+5.00,-35.1,OK,1,Trending,Tokyo,16,Run
2026.03.09 06:00,SELL,Red,Green,Green,Green,Green,OK,Green,Neutral,1.166,Normal,1.808,DN,33.4,0.389,+5.00,-23.3,OK,1,Trending,Tokyo,18,Run
2026.03.09 07:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,1.201,DN,29.6,0.247,-1.00,-8.0,OK,1,Trending,Tokyo,15,Run
2026.03.09 08:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Neutral,1.166,Normal,0.791,UP,29.6,0.247,-4.00,-14.7,OK,1,Trending,Tokyo-London,16,Run
2026.03.09 09:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Neutral,1.166,Normal,1.247,UP,29.6,0.247,-4.00,-29.8,OK,1,Trending,London,14,Run
2026.03.09 10:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Neutral,1.166,Normal,0.970,UP,29.6,0.247,-4.00,-37.8,OK,1,Trending,London,17,Run
2026.03.09 11:00,SELL,Red,Green,Green,Yellow,Yellow,OK,Green,Neutral,1.166,Normal,0.914,DN,27.6,0.468,-4.00,-34.0,OK,1,Trending,London,15,Run
2026.03.09 12:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.973,FL,27.6,0.468,+0.00,-31.8,OK,1,Trending,London,16,Run
2026.03.09 13:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.843,FL,27.6,0.468,+0.00,-33.0,OK,1,Trending,London-NewYork,18,Run
2026.03.09 14:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,1.522,UP,27.6,0.468,+0.00,-48.5,OK,1,Trending,London-NewYork,16,Run
2026.03.09 15:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.724,DN,26.6,0.470,+3.00,-40.6,OK,1,Trending,London-NewYork,17,Run
2026.03.09 16:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.911,UP,26.6,0.470,+1.00,-47.3,OK,1,Trending,London-NewYork,18,Run
2026.03.09 17:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.803,DN,26.6,0.470,+1.00,-39.2,OK,1,Trending,New York,16,Run
2026.03.09 18:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.630,FL,26.6,0.470,+1.00,-41.4,OK,1,Trending,New York,18,Run
2026.03.09 19:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.888,FL,27.3,0.429,+2.00,-44.8,OK,1,Trending,New York,19,Run
2026.03.09 20:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,0.570,FL,27.3,0.429,-2.00,-45.0,OK,1,Trending,New York,18,Run
2026.03.09 21:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,1.139,UP,27.3,0.429,-2.00,-50.0,OK,1,Trending,New York,17,Run
2026.03.09 22:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.166,Normal,1.271,DN,27.3,0.429,-2.00,-29.2,OK,1,Trending,Off-Hours,16,Run
2026.03.09 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.817,UP,26.5,0.400,-2.00,-32.2,OK,1,Trending,Off-Hours,50,Run
2026.03.10 00:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.955,FL,26.5,0.400,-2.00,-27.7,OK,1,Trending,Tokyo,48,Run
2026.03.10 01:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.915,UP,26.5,0.400,-2.00,-35.2,OK,1,Trending,Tokyo,16,Run
2026.03.10 02:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.681,UP,26.5,0.400,-2.00,-34.7,OK,1,Trending,Tokyo,15,Run
2026.03.10 03:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.883,UP,25.8,0.400,+1.00,-37.0,OK,1,Trending,Tokyo,20,Run
2026.03.10 04:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.639,UP,25.8,0.400,+1.00,-34.6,OK,1,Trending,Tokyo,18,Run
2026.03.10 05:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.744,UP,25.8,0.400,+1.00,-32.9,OK,1,Trending,Tokyo,19,Run
2026.03.10 06:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.375,UP,25.8,0.400,+1.00,-38.3,OK,1,Trending,Tokyo,15,Run
2026.03.10 07:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.741,UP,27.0,0.433,+1.00,-38.6,OK,1,Trending,Tokyo,17,Run
2026.03.10 08:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.704,FL,27.0,0.433,-2.00,-37.8,OK,1,Trending,Tokyo-London,18,Run
2026.03.10 09:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.447,DN,27.0,0.433,-2.00,-31.4,OK,1,Trending,London,15,Run
2026.03.10 10:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.837,DN,27.0,0.433,-2.00,-30.9,OK,1,Trending,London,15,Run
2026.03.10 11:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.630,DN,29.1,0.305,-2.00,-22.1,OK,1,Trending,London,18,Run
2026.03.10 12:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.482,UP,29.1,0.305,-2.00,-30.0,OK,1,Trending,London,16,Run
2026.03.10 13:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.200,DN,29.1,0.305,-2.00,-24.4,OK,1,Trending,London-NewYork,17,Run
2026.03.10 14:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.156,FL,29.1,0.305,-2.00,-26.6,OK,1,Trending,London-NewYork,17,Run
2026.03.10 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.375,UP,29.7,0.337,-2.00,-34.8,OK,1,Trending,London-NewYork,16,Run
2026.03.10 16:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.814,FL,29.7,0.337,+0.00,-35.2,OK,1,Trending,London-NewYork,15,Run
2026.03.10 17:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.431,DN,29.7,0.337,+0.00,-26.1,OK,1,Trending,New York,16,Run
2026.03.10 18:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.643,FL,29.7,0.337,+0.00,-26.7,OK,1,Trending,New York,17,Run
2026.03.10 19:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,1.207,UP,30.1,0.149,+0.00,-34.1,OK,1,Trending,New York,16,Run
2026.03.10 20:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.780,DN,30.1,0.149,-2.00,-23.4,OK,1,Trending,New York,17,Run
2026.03.10 21:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.457,FL,30.1,0.149,-2.00,-25.4,OK,1,Trending,New York,16,Run
2026.03.10 22:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.157,Normal,0.856,UP,30.1,0.149,-2.00,-29.8,OK,1,Trending,Off-Hours,17,Run
2026.03.10 23:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.863,UP,31.2,0.122,+2.00,-31.5,OK,1,Trending,Off-Hours,35,Run
2026.03.11 00:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.648,UP,31.2,0.122,-2.00,-31.1,OK,1,Trending,Tokyo,30,Run
2026.03.11 01:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.757,FL,31.2,0.122,-2.00,-29.4,OK,1,Trending,Tokyo,20,Run
2026.03.11 02:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.942,UP,31.2,0.122,-2.00,-32.5,OK,1,Trending,Tokyo,18,Run
2026.03.11 03:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.221,UP,32.9,0.112,-2.00,-36.0,OK,1,Trending,Tokyo,18,Run
2026.03.11 04:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.937,UP,32.9,0.112,-2.00,-36.8,OK,1,Trending,Tokyo,15,Run
2026.03.11 05:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.999,UP,32.9,0.112,-2.00,-36.6,OK,1,Trending,Tokyo,17,Run
2026.03.11 06:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.229,FL,32.9,0.112,-2.00,-34.4,OK,1,Trending,Tokyo,18,Run
2026.03.11 07:00,SELL,Yellow,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.140,Normal,1.203,DN,34.4,0.037,-6.00,-29.4,OK,1,Trending,Tokyo,17,Run
2026.03.11 08:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.604,FL,34.4,0.037,-2.00,-29.6,OK,1,Trending,Tokyo-London,16,Run
2026.03.11 09:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.551,FL,34.4,0.037,-2.00,-34.4,OK,1,Trending,London,17,Run
2026.03.11 10:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.951,DN,34.4,0.037,-2.00,-31.2,OK,1,Trending,London,17,Run
2026.03.11 11:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Warning,2.074,UP,35.7,0.261,-2.00,-41.5,OK,1,Trending,London,18,Run
2026.03.11 12:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.661,UP,35.7,0.261,+0.00,-51.5,OK,1,Trending,London,16,Run
2026.03.11 13:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.346,DN,35.7,0.261,+0.00,-46.1,OK,1,Trending,London-NewYork,15,Run
2026.03.11 14:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Warning,2.030,DN,35.7,0.261,+0.00,-31.2,OK,1,Trending,London-NewYork,17,Run
2026.03.11 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.833,UP,39.2,0.501,+0.00,-38.7,OK,1,Trending,London-NewYork,17,Run
2026.03.11 16:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.176,UP,39.2,0.501,+0.00,-52.5,OK,1,Trending,London-NewYork,18,Run
2026.03.11 17:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.838,DN,39.2,0.501,+0.00,-43.2,OK,1,Trending,New York,16,Run
2026.03.11 18:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,0.889,FL,39.2,0.501,+0.00,-48.4,OK,1,Trending,New York,16,Run
2026.03.11 19:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.207,DN,43.2,0.472,+0.00,-46.2,OK,1,Trending,New York,15,Run
2026.03.11 20:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.606,FL,43.2,0.472,+0.00,-49.1,OK,1,Trending,New York,15,Run
2026.03.11 21:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.122,FL,43.2,0.472,+0.00,-48.3,OK,1,Trending,New York,18,Run
2026.03.11 22:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.140,Normal,1.130,FL,43.2,0.472,+0.00,-47.1,OK,1,Trending,Off-Hours,19,Run
2026.03.11 23:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.296,FL,47.7,0.442,+3.00,-41.8,OK,1,Trending,Off-Hours,29,Run
2026.03.12 00:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,0.866,FL,47.7,0.442,+3.00,-42.1,OK,1,Trending,Tokyo,54,Run
2026.03.12 01:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,0.980,UP,47.7,0.442,+3.00,-42.6,OK,1,Trending,Tokyo,16,Run
2026.03.12 02:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.208,FL,47.7,0.442,+3.00,-38.2,OK,1,Trending,Tokyo,20,Run
2026.03.12 03:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,0.877,UP,50.4,0.378,+3.00,-37.5,OK,1,Trending,Tokyo,19,Run
2026.03.12 04:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.433,UP,50.4,0.378,+0.00,-33.2,OK,1,Trending,Tokyo,15,Run
2026.03.12 05:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,0.764,UP,50.4,0.378,+0.00,-34.2,OK,1,Trending,Tokyo,16,Run
2026.03.12 06:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.086,UP,50.4,0.378,+0.00,-31.6,OK,1,Trending,Tokyo,15,Run
2026.03.12 07:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.539,UP,48.8,0.387,+0.00,-29.6,OK,1,Trending,Tokyo,19,Run
2026.03.12 08:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.806,UP,48.8,0.387,+3.00,-32.8,OK,1,Trending,Tokyo-London,16,Run
2026.03.12 09:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.993,UP,48.8,0.387,+3.00,-39.3,OK,1,Trending,London,15,Run
2026.03.12 10:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.947,DN,48.8,0.387,+3.00,-29.7,OK,1,Trending,London,18,Run
2026.03.12 11:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.129,DN,44.5,0.358,+2.00,-30.3,OK,1,Trending,London,17,Run
2026.03.12 12:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.211,DN,44.5,0.358,+2.00,-30.9,OK,1,Trending,London,16,Run
2026.03.12 13:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.708,UP,44.5,0.358,+2.00,-36.8,OK,1,Trending,London-NewYork,15,Run
2026.03.12 14:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.095,Normal,1.107,DN,44.5,0.358,+2.00,-36.2,OK,1,Trending,London-NewYork,17,Run
